,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genres,artist_pop,song_genre
386,0.626,0.726,8,-8.918,1,0.0584,8.65e-05,0.613,0.856,0.858,91.144,audio_features,0CBxYZz0mxzViWUvoMnRGi,spotify:track:0CBxYZz0mxzViWUvoMnRGi,https://api.spotify.com/v1/tracks/0CBxYZz0mxzViWUvoMnRGi,https://api.spotify.com/v1/audio-analysis/0CBxYZz0mxzViWUvoMnRGi,422427,4,Loaded,Primal Scream,"['alternative rock', 'big beat', 'britpop', 'dance rock', 'new wave', 'rock', 'scottish indie']",54,rock
387,0.325,0.815,11,-7.489,1,0.114,0.00191,1.22e-06,0.106,0.954,180.182,audio_features,0hhikHUpfUlMBRD2gSf0mu,spotify:track:0hhikHUpfUlMBRD2gSf0mu,https://api.spotify.com/v1/tracks/0hhikHUpfUlMBRD2gSf0mu,https://api.spotify.com/v1/audio-analysis/0hhikHUpfUlMBRD2gSf0mu,174013,4,Going Underground,The Jam,"['mod revival', 'new wave', 'pub rock', 'punk', 'rock', 'ska']",59," a song by the jam, released as a single in march 1980. it was the first single from the album sound affects and reached number one in the uk singles chart."
388,0.538,0.252,8,-13.889,1,0.0414,0.916,0.655,0.0665,0.206,115.865,audio_features,16Gf0d5s0YGt1fBJ8iCY2C,spotify:track:16Gf0d5s0YGt1fBJ8iCY2C,https://api.spotify.com/v1/tracks/16Gf0d5s0YGt1fBJ8iCY2C,https://api.spotify.com/v1/audio-analysis/16Gf0d5s0YGt1fBJ8iCY2C,191480,4,Round Midnight,Thelonious Monk,"['bebop', 'jazz', 'jazz piano', 'jazz trio', 'uk contemporary jazz']",53,jazz
389,0.414,0.667,5,-7.985,1,0.0809,0.715,0.0,0.152,0.857,183.643,audio_features,0hXa35MGggLZQMQFAOm3T5,spotify:track:0hXa35MGggLZQMQFAOm3T5,https://api.spotify.com/v1/tracks/0hXa35MGggLZQMQFAOm3T5,https://api.spotify.com/v1/audio-analysis/0hXa35MGggLZQMQFAOm3T5,128640,4,Long Tall Sally,Little Richard,"['rock-and-roll', 'rockabilly', 'soul']",58,rock and roll
390,0.744,0.434,5,-10.807,0,0.0845,0.583,0.0151,0.0715,0.939,173.871,audio_features,1YwoYPfhuZlLDbJUH1cKSi,spotify:track:1YwoYPfhuZlLDbJUH1cKSi,https://api.spotify.com/v1/tracks/1YwoYPfhuZlLDbJUH1cKSi,https://api.spotify.com/v1/audio-analysis/1YwoYPfhuZlLDbJUH1cKSi,144360,3,I Put a Spell on You,Screamin' Jay Hawkins,"['blues', 'traditional blues']",43,r&b
391,0.672,0.374,4,-5.327,1,0.0545,0.922,0.0452,0.104,0.372,149.835,audio_features,3zzEm0K5E4ncwRYXHXGaBy,spotify:track:3zzEm0K5E4ncwRYXHXGaBy,https://api.spotify.com/v1/tracks/3zzEm0K5E4ncwRYXHXGaBy,https://api.spotify.com/v1/audio-analysis/3zzEm0K5E4ncwRYXHXGaBy,189147,4,Boogie Chillen,John Lee Hooker,"['blues', 'blues rock', 'classic rock', 'delta blues', 'electric blues', 'memphis blues', 'soul', 'traditional blues']",58, boogie-woogie.
392,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,0MKqeOVdZcUFGJvWpGCKbG,spotify:track:0MKqeOVdZcUFGJvWpGCKbG,https://api.spotify.com/v1/tracks/0MKqeOVdZcUFGJvWpGCKbG,https://api.spotify.com/v1/audio-analysis/0MKqeOVdZcUFGJvWpGCKbG,259947,4,Come Together - Remastered,The Beatles,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",84,rock
393,0.765,0.592,7,-15.658,1,0.0652,0.00102,0.583,0.0487,0.508,113.232,audio_features,3CqQIRZng2MVh3k1H2jHHN,spotify:track:3CqQIRZng2MVh3k1H2jHHN,https://api.spotify.com/v1/tracks/3CqQIRZng2MVh3k1H2jHHN,https://api.spotify.com/v1/audio-analysis/3CqQIRZng2MVh3k1H2jHHN,389067,4,"Pump Up The Volume (UK 12"" Remix)",M/A/R/R/S,['hip house'],37,dance
394,0.442,0.529,0,-10.94,1,0.026,0.261,0.0157,0.184,0.749,79.194,audio_features,0ToHhkK4qtwEyKOxhQpMbJ,spotify:track:0ToHhkK4qtwEyKOxhQpMbJ,https://api.spotify.com/v1/tracks/0ToHhkK4qtwEyKOxhQpMbJ,https://api.spotify.com/v1/audio-analysis/0ToHhkK4qtwEyKOxhQpMbJ,183733,4,Ohio,"Crosby, Stills, Nash & Young","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'supergroup']",58,folk
395,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,audio_features,2H7PHVdQ3mXqEHXcvclTB0,spotify:track:2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/tracks/2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/audio-analysis/2H7PHVdQ3mXqEHXcvclTB0,379267,4,1999,Prince,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",71, pop.
396,0.494,0.417,1,-10.013,1,0.0361,0.182,0.494,0.0708,0.223,119.857,audio_features,68oUQRwGJGExtkpaSvSbgb,spotify:track:68oUQRwGJGExtkpaSvSbgb,https://api.spotify.com/v1/tracks/68oUQRwGJGExtkpaSvSbgb,https://api.spotify.com/v1/audio-analysis/68oUQRwGJGExtkpaSvSbgb,305560,4,Glory Box,Portishead,"['dark pop', 'electronica', 'laboratorio', 'trip hop']",62,trip hop
397,0.443,0.588,10,-7.015,1,0.0561,0.708,0.0,0.0923,0.802,166.623,audio_features,35hKX7JI7gvQ0oKna8895l,spotify:track:35hKX7JI7gvQ0oKna8895l,https://api.spotify.com/v1/tracks/35hKX7JI7gvQ0oKna8895l,https://api.spotify.com/v1/audio-analysis/35hKX7JI7gvQ0oKna8895l,184987,4,Mack the Knife - Edit; 2006 Remaster,Bobby Darin,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",63, pop.
398,0.786,0.642,4,-12.976,0,0.0429,0.241,0.000328,0.303,0.83,122.413,audio_features,45ExBxhC7390CyZJAAbdUm,spotify:track:45ExBxhC7390CyZJAAbdUm,https://api.spotify.com/v1/tracks/45ExBxhC7390CyZJAAbdUm,https://api.spotify.com/v1/audio-analysis/45ExBxhC7390CyZJAAbdUm,446400,4,One Nation Under A Groove,Funkadelic,"['funk', 'funk rock', 'p funk', 'psychedelic rock', 'psychedelic soul', 'soul']",54,funk
399,0.663,0.739,9,-5.354,0,0.0322,0.00206,0.0586,0.113,0.382,130.998,audio_features,6Bo7elbKiRfaHBMJGEBHqF,spotify:track:6Bo7elbKiRfaHBMJGEBHqF,https://api.spotify.com/v1/tracks/6Bo7elbKiRfaHBMJGEBHqF,https://api.spotify.com/v1/audio-analysis/6Bo7elbKiRfaHBMJGEBHqF,188960,4,Since U Been Gone,Kelly Clarkson,"['dance pop', 'pop', 'post-teen pop', 'talent show']",84,pop
400,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,audio_features,5fdhThPDe6jQQDqCyWrdAn,spotify:track:5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/tracks/5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/audio-analysis/5fdhThPDe6jQQDqCyWrdAn,161533,4,Jolene,Dolly Parton,"['classic country pop', 'country', 'country dawn']",75,country
401,0.701,0.261,0,-19.846,1,0.0938,0.219,0.0,0.0821,0.89,97.042,audio_features,5TM2eqdzfWPHklI7YnBmsD,spotify:track:5TM2eqdzfWPHklI7YnBmsD,https://api.spotify.com/v1/tracks/5TM2eqdzfWPHklI7YnBmsD,https://api.spotify.com/v1/audio-analysis/5TM2eqdzfWPHklI7YnBmsD,144333,4,Blister in the Sun - 2002 Remastered Version,Violent Femmes,"['acoustic punk', 'alternative rock', 'anti-folk', 'punk', 'rock']",57,rock
402,0.625,0.428,9,-7.813,0,0.0294,0.38,7.87e-06,0.27,0.584,133.166,audio_features,7gSeGMqiOrv7ftmxYLFaOA,spotify:track:7gSeGMqiOrv7ftmxYLFaOA,https://api.spotify.com/v1/tracks/7gSeGMqiOrv7ftmxYLFaOA,https://api.spotify.com/v1/audio-analysis/7gSeGMqiOrv7ftmxYLFaOA,275293,4,Moondance,Van Morrison,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",72, rock.
403,0.547,0.822,0,-7.201,1,0.0292,0.0745,0.00943,0.0645,0.774,130.138,audio_features,2PfBSkCKZDXMsJogMT0wML,spotify:track:2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/tracks/2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/audio-analysis/2PfBSkCKZDXMsJogMT0wML,239560,4,Jump,Van Halen,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",72,hard rock
404,0.44,0.85,7,-6.196,1,0.165,0.129,3.79e-06,0.0959,0.637,138.571,audio_features,7wLBPjReJhdkFtrGHgUcxG,spotify:track:7wLBPjReJhdkFtrGHgUcxG,https://api.spotify.com/v1/tracks/7wLBPjReJhdkFtrGHgUcxG,https://api.spotify.com/v1/audio-analysis/7wLBPjReJhdkFtrGHgUcxG,163000,4,Blank Generation,Richard Hell,"['early us punk', 'hardcore punk', 'post-punk', 'protopunk', 'pub rock', 'punk', 'punk blues']",37,punk
405,0.443,0.309,7,-9.75,1,0.0267,0.666,0.000785,0.0813,0.178,140.749,audio_features,1hsrmBpddP05q7XvJA8ehw,spotify:track:1hsrmBpddP05q7XvJA8ehw,https://api.spotify.com/v1/tracks/1hsrmBpddP05q7XvJA8ehw,https://api.spotify.com/v1/audio-analysis/1hsrmBpddP05q7XvJA8ehw,344387,4,Wild Horses,The Rolling Stones,"['british invasion', 'classic rock', 'rock']",79,rock
406,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,4DE42oDol0KHxympBsaiYu,spotify:track:4DE42oDol0KHxympBsaiYu,https://api.spotify.com/v1/tracks/4DE42oDol0KHxympBsaiYu,https://api.spotify.com/v1/audio-analysis/4DE42oDol0KHxympBsaiYu,124693,3,Norwegian Wood (This Bird Has Flown) - Remastered,The Beatles,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",84,rock
407,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,79Cupw2P7ZhCCtmgRS1X8R,spotify:track:79Cupw2P7ZhCCtmgRS1X8R,https://api.spotify.com/v1/tracks/79Cupw2P7ZhCCtmgRS1X8R,https://api.spotify.com/v1/audio-analysis/79Cupw2P7ZhCCtmgRS1X8R,238267,4,Girls Just Want to Have Fun,Cyndi Lauper,"['new wave pop', 'permanent wave', 'soft rock']",70,pop
408,0.519,0.772,0,-6.784,1,0.0331,0.534,1.21e-05,0.271,0.961,79.618,audio_features,5RKZ9zCtLjBLTea7qkSFqr,spotify:track:5RKZ9zCtLjBLTea7qkSFqr,https://api.spotify.com/v1/tracks/5RKZ9zCtLjBLTea7qkSFqr,https://api.spotify.com/v1/audio-analysis/5RKZ9zCtLjBLTea7qkSFqr,166907,4,I'm a Believer,The Monkees,"['beatlesque', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",63,pop
409,0.773,0.829,9,-6.903,0,0.0713,0.0783,0.00349,0.37,0.63,115.904,audio_features,7wNYqliW0LVNT3B25gGXtw,spotify:track:7wNYqliW0LVNT3B25gGXtw,https://api.spotify.com/v1/tracks/7wNYqliW0LVNT3B25gGXtw,https://api.spotify.com/v1/audio-analysis/7wNYqliW0LVNT3B25gGXtw,195880,4,I Will Survive - Single Version,Gloria Gaynor,['disco'],63,co
410,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,audio_features,3fuXKiEzDCs1IBnLHQ5CL0,spotify:track:3fuXKiEzDCs1IBnLHQ5CL0,https://api.spotify.com/v1/tracks/3fuXKiEzDCs1IBnLHQ5CL0,https://api.spotify.com/v1/audio-analysis/3fuXKiEzDCs1IBnLHQ5CL0,238747,4,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",80,rock
411,0.618,0.748,0,-8.905,1,0.361,0.0384,4.1e-06,0.0477,0.662,134.001,audio_features,3FmAUR4SPWa3P1KyDf21Fu,spotify:track:3FmAUR4SPWa3P1KyDf21Fu,https://api.spotify.com/v1/tracks/3FmAUR4SPWa3P1KyDf21Fu,https://api.spotify.com/v1/audio-analysis/3FmAUR4SPWa3P1KyDf21Fu,191500,4,Roxanne - Remastered 2003,The Police,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock']",75,reggae
412,0.431,0.466,5,-15.272,0,0.069,0.454,1.91e-05,0.122,0.44,123.338,audio_features,7dHbhD9YXvd9Xi8BXhaP8Y,spotify:track:7dHbhD9YXvd9Xi8BXhaP8Y,https://api.spotify.com/v1/tracks/7dHbhD9YXvd9Xi8BXhaP8Y,https://api.spotify.com/v1/audio-analysis/7dHbhD9YXvd9Xi8BXhaP8Y,470297,4,A Love Supreme Part I: Acknowledgement,John Coltrane Quartet,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone', 'vocal jazz']",53,jazz
413,0.568,0.829,7,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,audio_features,0cOf4csnt4DeXSkFmBjULw,spotify:track:0cOf4csnt4DeXSkFmBjULw,https://api.spotify.com/v1/tracks/0cOf4csnt4DeXSkFmBjULw,https://api.spotify.com/v1/audio-analysis/0cOf4csnt4DeXSkFmBjULw,348293,4,The Killing Moon,Echo & the Bunnymen,"['alternative rock', 'art rock', 'dream pop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'punk', 'rock']",58, a song in the genre of rock.
414,0.666,0.719,2,-7.216,1,0.0457,0.523,0.0,0.0751,0.52,113.549,audio_features,3Eh33UmqyS7PGIfaNQgr0d,spotify:track:3Eh33UmqyS7PGIfaNQgr0d,https://api.spotify.com/v1/tracks/3Eh33UmqyS7PGIfaNQgr0d,https://api.spotify.com/v1/audio-analysis/3Eh33UmqyS7PGIfaNQgr0d,243427,4,Under Pressure,Queen,"['classic rock', 'glam rock', 'rock']",86, a rock song.
415,0.517,0.378,10,-9.663,1,0.029,0.832,0.0,0.175,0.237,71.84,audio_features,3ZcmnvDwg7QEnEl0iKZsDZ,spotify:track:3ZcmnvDwg7QEnEl0iKZsDZ,https://api.spotify.com/v1/tracks/3ZcmnvDwg7QEnEl0iKZsDZ,https://api.spotify.com/v1/audio-analysis/3ZcmnvDwg7QEnEl0iKZsDZ,180333,4,In The Still Of The Nite,The Five Satins,"['doo-wop', 'rhythm and blues']",43,doo-wop
416,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701,audio_features,65E62rOSbm7SZbAMYjNTJq,spotify:track:65E62rOSbm7SZbAMYjNTJq,https://api.spotify.com/v1/tracks/65E62rOSbm7SZbAMYjNTJq,https://api.spotify.com/v1/audio-analysis/65E62rOSbm7SZbAMYjNTJq,228427,4,Pride (In The Name Of Love) - Remastered 2009,U2,"['irish rock', 'permanent wave', 'rock']",78,rock
417,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42e-05,0.141,0.613,148.835,audio_features,0fonScmHUzC0MglSLn9saA,spotify:track:0fonScmHUzC0MglSLn9saA,https://api.spotify.com/v1/tracks/0fonScmHUzC0MglSLn9saA,https://api.spotify.com/v1/audio-analysis/0fonScmHUzC0MglSLn9saA,140120,4,Da Doo Ron Ron (When He Walked Me Home),The Crystals,"['bubblegum pop', 'classic girl group', 'rock-and-roll']",58, doo-wop.
418,0.861,0.684,1,-6.294,1,0.323,0.0503,0.0,0.0912,0.813,85.521,audio_features,2NBtFVoUJBc1SU4IM9Ipj7,spotify:track:2NBtFVoUJBc1SU4IM9Ipj7,https://api.spotify.com/v1/tracks/2NBtFVoUJBc1SU4IM9Ipj7,https://api.spotify.com/v1/audio-analysis/2NBtFVoUJBc1SU4IM9Ipj7,268400,4,My Name Is,Eminem,"['detroit hip hop', 'hip hop', 'rap']",92,rap
419,0.399,0.679,6,-3.403,0,0.0329,0.518,0.0,0.625,0.614,63.993,audio_features,5Aqnf8w3OZG0RQIW90QGaP,spotify:track:5Aqnf8w3OZG0RQIW90QGaP,https://api.spotify.com/v1/tracks/5Aqnf8w3OZG0RQIW90QGaP,https://api.spotify.com/v1/audio-analysis/5Aqnf8w3OZG0RQIW90QGaP,130320,4,There Goes My Baby - Single Version; 2019 Remaster,The Drifters,"['adult standards', 'bubblegum pop', 'lounge', 'rock-and-roll', 'rockabilly', 'soul']",65,r&b
420,0.357,0.787,7,-4.979,1,0.0419,0.00175,0.00611,0.115,0.191,175.882,audio_features,7e7KneZN3eFpHyfo9DOJyf,spotify:track:7e7KneZN3eFpHyfo9DOJyf,https://api.spotify.com/v1/tracks/7e7KneZN3eFpHyfo9DOJyf,https://api.spotify.com/v1/audio-analysis/7e7KneZN3eFpHyfo9DOJyf,277467,4,Wolf Like Me,TV On The Radio,"['alternative dance', 'alternative rock', 'brooklyn indie', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",57,indie rock
421,0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,audio_features,2Zb1vzq95XsUDGdjOkaGie,spotify:track:2Zb1vzq95XsUDGdjOkaGie,https://api.spotify.com/v1/tracks/2Zb1vzq95XsUDGdjOkaGie,https://api.spotify.com/v1/audio-analysis/2Zb1vzq95XsUDGdjOkaGie,182493,4,Just Like Honey,The Jesus and Mary Chain,"['alternative rock', 'art rock', 'new wave', 'noise pop', 'post-punk', 'punk', 'rock', 'scottish indie', 'shoegaze', 'uk post-punk']",53,indie rock
422,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,audio_features,6wVViUl2xSRoDK2T7dMZbR,spotify:track:6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/tracks/6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/audio-analysis/6wVViUl2xSRoDK2T7dMZbR,263213,4,Bizarre Love Triangle,New Order,"['alternative rock', 'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",67," a new wave/post-punk band, so the genre of bizarre love triangle would be new wave/post-punk."
423,0.647,0.762,2,-5.856,1,0.0287,0.0599,3.35e-06,0.0705,0.93,89.837,audio_features,6NxsCnLeLd8Ai1TrgGxzIx,spotify:track:6NxsCnLeLd8Ai1TrgGxzIx,https://api.spotify.com/v1/tracks/6NxsCnLeLd8Ai1TrgGxzIx,https://api.spotify.com/v1/audio-analysis/6NxsCnLeLd8Ai1TrgGxzIx,141600,4,Bad Moon Rising,Creedence Clearwater Revival,"['classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",79,rock
424,0.686,0.431,0,-9.658,1,0.0317,0.767,0.0,0.446,0.545,117.99,audio_features,6iOhfTnkpe5g6blWlkd4Rb,spotify:track:6iOhfTnkpe5g6blWlkd4Rb,https://api.spotify.com/v1/tracks/6iOhfTnkpe5g6blWlkd4Rb,https://api.spotify.com/v1/audio-analysis/6iOhfTnkpe5g6blWlkd4Rb,177027,3,You Really Got A Hold On Me,The Miracles,"['classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",49,the miracles were a motown r&b group during the 1960s.
425,0.479,0.854,11,-6.101,1,0.0405,4.61e-06,5.72e-05,0.372,0.535,136.067,audio_features,7uoQRNx100em2FLLxnqym0,spotify:track:7uoQRNx100em2FLLxnqym0,https://api.spotify.com/v1/tracks/7uoQRNx100em2FLLxnqym0,https://api.spotify.com/v1/audio-analysis/7uoQRNx100em2FLLxnqym0,230560,4,Pedestrian at Best,Courtney Barnett,"['australian indie', 'indie pop', 'indie rock', 'melbourne indie']",55,indie rock
426,0.834,0.878,8,-9.484,1,0.15,0.0461,0.0,0.334,0.418,102.848,audio_features,6KIKRz9eSTXdNsGUnomdtW,spotify:track:6KIKRz9eSTXdNsGUnomdtW,https://api.spotify.com/v1/tracks/6KIKRz9eSTXdNsGUnomdtW,https://api.spotify.com/v1/audio-analysis/6KIKRz9eSTXdNsGUnomdtW,258688,4,Straight Outta Compton,N.W.A.,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']",66,hip-hop
427,0.703,0.529,7,-11.112,1,0.1,0.0168,0.00057,0.911,0.772,128.059,audio_features,1MQWtVcs0PKsY4PA6ZvLiy,spotify:track:1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/tracks/1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/audio-analysis/1MQWtVcs0PKsY4PA6ZvLiy,179427,4,Dance to the Music,Sly & The Family Stone,"['classic rock', 'classic soul', 'disco', 'funk', 'funk rock', 'psychedelic soul', 'rock', 'soul']",60,funk
428,0.347,0.302,0,-12.104,1,0.0291,0.163,9.17e-05,0.14,0.0332,105.702,audio_features,5UgT7w6zVZjP3oyawMzbiK,spotify:track:5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/tracks/5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/audio-analysis/5UgT7w6zVZjP3oyawMzbiK,703373,4,The End,The Doors,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']",73, in the genre of rock.
429,0.568,0.205,10,-5.325,1,0.0404,0.993,5.29e-05,0.106,0.271,69.954,audio_features,2WZxlrWF4LUC2ROlrdbQM1,spotify:track:2WZxlrWF4LUC2ROlrdbQM1,https://api.spotify.com/v1/tracks/2WZxlrWF4LUC2ROlrdbQM1,https://api.spotify.com/v1/audio-analysis/2WZxlrWF4LUC2ROlrdbQM1,190720,4,St Louis Blues,Bessie Smith,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']",39, blues.
430,0.637,0.892,3,-6.195,1,0.0456,0.638,0.00134,0.104,0.896,129.661,audio_features,759254iRgR4r5Io5yPHaJb,spotify:track:759254iRgR4r5Io5yPHaJb,https://api.spotify.com/v1/tracks/759254iRgR4r5Io5yPHaJb,https://api.spotify.com/v1/audio-analysis/759254iRgR4r5Io5yPHaJb,149067,4,The Loco-Motion,Little Eva,"['brill building pop', 'bubblegum pop', 'rhythm and blues', 'rock-and-roll']",46, pop.
431,0.345,0.313,4,-10.098,1,0.0681,0.717,0.000822,0.1,0.164,207.969,audio_features,3t87C08isN6yw2DnWOorLm,spotify:track:3t87C08isN6yw2DnWOorLm,https://api.spotify.com/v1/tracks/3t87C08isN6yw2DnWOorLm,https://api.spotify.com/v1/audio-analysis/3t87C08isN6yw2DnWOorLm,237973,4,Hannah Hunt,Vampire Weekend,"['baroque pop', 'indie rock', 'modern rock', 'rock']",66,indie rock
432,0.902,0.743,7,-11.136,1,0.229,0.000755,0.00104,0.0555,0.423,98.944,audio_features,3fatX7w8Wt9nmwGlXZsRFh,spotify:track:3fatX7w8Wt9nmwGlXZsRFh,https://api.spotify.com/v1/tracks/3fatX7w8Wt9nmwGlXZsRFh,https://api.spotify.com/v1/audio-analysis/3fatX7w8Wt9nmwGlXZsRFh,228267,4,Paid In Full,Eric B. & Rakim,"['alternative hip hop', 'bboy', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",53,hip hop
433,0.653,0.818,5,-8.125,1,0.047,0.00907,0.23,0.0703,0.198,174.984,audio_features,3iDK8BAaBUatPR84gdfa9g,spotify:track:3iDK8BAaBUatPR84gdfa9g,https://api.spotify.com/v1/tracks/3iDK8BAaBUatPR84gdfa9g,https://api.spotify.com/v1/audio-analysis/3iDK8BAaBUatPR84gdfa9g,266347,4,Such Great Heights,The Postal Service,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']",55,indie rock
434,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,audio_features,2xar08Fq5xra2KKZs5Bw9j,spotify:track:2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/tracks/2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/audio-analysis/2xar08Fq5xra2KKZs5Bw9j,171467,4,I've Got a Woman,Ray Charles,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",68, r&b.
435,0.8,0.024,0,-20.703,0,0.0524,0.963,0.207,0.101,0.309,148.57,audio_features,3BIpOCGYyYnsonqMaTU5Ta,spotify:track:3BIpOCGYyYnsonqMaTU5Ta,https://api.spotify.com/v1/tracks/3BIpOCGYyYnsonqMaTU5Ta,https://api.spotify.com/v1/audio-analysis/3BIpOCGYyYnsonqMaTU5Ta,505147,4,O Superman,Laurie Anderson,"['art pop', 'art rock', 'bow pop', 'experimental', 'experimental pop', 'experimental vocal', 'laboratorio']",42,experimental electronic
436,0.325,0.838,1,-6.501,0,0.144,0.0327,0.00042,0.126,0.449,156.507,audio_features,5TmQl8urbTlfZb8xKisSl0,spotify:track:5TmQl8urbTlfZb8xKisSl0,https://api.spotify.com/v1/tracks/5TmQl8urbTlfZb8xKisSl0,https://api.spotify.com/v1/audio-analysis/5TmQl8urbTlfZb8xKisSl0,181173,4,"Another Girl, Another Planet - 2008 re-mastered version",The Only Ones,"['mod revival', 'power pop', 'protopunk', 'pub rock', 'punk']",39,rock
437,0.508,0.928,0,-2.525,1,0.0326,0.184,0.0,0.108,0.823,176.584,audio_features,0YtWcn3sML3TB8Wo4qcKd0,spotify:track:0YtWcn3sML3TB8Wo4qcKd0,https://api.spotify.com/v1/tracks/0YtWcn3sML3TB8Wo4qcKd0,https://api.spotify.com/v1/audio-analysis/0YtWcn3sML3TB8Wo4qcKd0,166240,4,Sheena Is a Punk Rocker - 2009 Remaster,Ramones,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock']",68,punk rock
438,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,audio_features,2AxCeJ6PSsBYiTckM0HLY7,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/tracks/2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/audio-analysis/2AxCeJ6PSsBYiTckM0HLY7,313373,4,Voodoo Child (Slight Return),Jimi Hendrix,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",71,rock
439,0.579,0.477,10,-8.539,0,0.0367,0.127,0.0,0.0974,0.537,89.724,audio_features,6UaocmOO1bO7YwfHv9Kqcy,spotify:track:6UaocmOO1bO7YwfHv9Kqcy,https://api.spotify.com/v1/tracks/6UaocmOO1bO7YwfHv9Kqcy,https://api.spotify.com/v1/audio-analysis/6UaocmOO1bO7YwfHv9Kqcy,280093,4,Midnight Train to Georgia,Gladys Knight & The Pips,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",59, soul.
